Prix,Annee,Auto_manuel,Carburant,Marque,Module,Nombre de portes,Première main,Etat,Kilometrage,Puissance_fiscale
205000,2015,Automatique,Essence,Audi,Q5,5,Non,Très bon,144999,8
23000,1999,Manuelle,Essence,Mitsubishi,Lancer,5,Non,Bon,52499,7
390000,2016,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Très bon,224999,12
355000,2021,Automatique,Essence,Volvo,XC60,5,Non,Bon,184999,8
325000,2019,Automatique,Essence,Land Rover,Range Rover Evoque,5,Non,Excellent,97499,8
162000,2018,Manuelle,Essence,Nissan,Juke,5,Oui,Excellent,72499,6
240000,2018,Automatique,Essence,Alfa Romeo,Stelvio,5,Oui,Excellent,97499,6
113000,2015,Manuelle,Essence,Kia,Rio,5,Oui,Excellent,114999,6
32000,2007,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Excellent,224999,12
260000,2018,Automatique,Essence,Volvo,XC90,5,Oui,Excellent,184999,8
85000,2011,Automatique,Essence,Chevrolet,Captiva,5,Non,Très bon,7499,8
145000,2023,Automatique,Essence,Fiat,500,3,Oui,Excellent,32499,7
95000,2010,Manuelle,Essence,Hyundai,Santa Fe,5,Non,Excellent,224999,9
125000,2015,Automatique,Essence,Mitsubishi,Outlander,5,Non,Très bon,274999,9
240000,2018,Automatique,Essence,Alfa Romeo,Stelvio,5,Oui,Excellent,97499,6
32000,2007,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Excellent,224999,12
260000,2018,Automatique,Essence,Volvo,XC90,5,Oui,Excellent,184999,8
85000,2011,Automatique,Essence,Chevrolet,Captiva,5,Non,Très bon,7499,8
26000,1999,Manuelle,Essence,Mitsubishi,Lancer,5,Non,Bon,224999,8
95000,2010,Manuelle,Essence,Hyundai,Santa Fe,5,Non,Excellent,224999,9
125000,2015,Automatique,Essence,Mitsubishi,Outlander,5,Non,Très bon,274999,9
40000,2004,Manuelle,Essence,Chevrolet,Aveo,5,Oui,Bon,27499,6
350000,2018,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,104999,8
150000,2019,Automatique,Essence,Jeep,Grand Cherokee,5,Non,Excellent,124999,12
250000,2008,Manuelle,Essence,Land Rover,Defender,5,Non,Très bon,274999,10
130000,2021,Automatique,Essence,Fiat,500,3,Oui,Excellent,7499,6
850000,2023,Automatique,Essence,Porsche,Macan,5,Oui,Excellent,17499,12
398000,2019,Automatique,Essence,Volkswagen,Touareg,5,Non,Excellent,194999,12
125000,2014,Manuelle,Essence,Toyota,Corolla,5,Non,Excellent,134999,5
64000,2006,Manuelle,Essence,Toyota,Corolla,5,Non,Très bon,224999,8
120000,2014,Manuelle,Essence,Ford,Focus,5,Non,Très bon,184999,6
130000,2009,Automatique,Essence,Audi,Q5,5,Non,Excellent,224999,12
40000,2004,Manuelle,Essence,Chevrolet,Aveo,5,Oui,Bon,27499,6
350000,2018,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,104999,8
150000,2019,Automatique,Essence,Jeep,Grand Cherokee,5,Non,Excellent,124999,12
130000,2021,Automatique,Essence,Fiat,500,3,Oui,Excellent,7499,6
850000,2023,Automatique,Essence,Porsche,Macan,5,Oui,Excellent,17499,12
80000,2014,Manuelle,Essence,Ford,C-Max,3,Oui,Très bon,17499,6
72000,2012,Manuelle,Essence,Ford,Fiesta,5,Non,Très bon,164999,6
64000,2006,Manuelle,Essence,Toyota,Corolla,5,Non,Très bon,224999,8
120000,2014,Manuelle,Essence,Ford,Focus,5,Non,Très bon,184999,6
130000,2009,Automatique,Essence,Audi,Q5,5,Non,Excellent,224999,12
170000,2015,Manuelle,Essence,Volkswagen,Tiguan,5,Oui,Excellent,184999,8
240000,2023,Manuelle,Essence,Jeep,Renegade,5,Oui,Excellent,32499,6
500000,2019,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Excellent,124999,12
213000,2016,Automatique,Essence,Land Rover,Range Rover Evoque,5,Non,Excellent,164999,8
530000,2020,Automatique,Essence,Porsche,Macan,5,Non,Excellent,77499,11
170000,2015,Manuelle,Essence,Volkswagen,Tiguan,5,Oui,Excellent,184999,8
240000,2023,Manuelle,Essence,Jeep,Renegade,5,Oui,Excellent,32499,6
500000,2019,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Excellent,124999,12
173000,2017,Automatique,Essence,Ford,Fusion,5,Non,Excellent,114999,9
213000,2016,Automatique,Essence,Land Rover,Range Rover Evoque,5,Non,Excellent,164999,8
530000,2020,Automatique,Essence,Porsche,Macan,5,Non,Excellent,77499,11
489000,2021,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Très bon,114999,8
255000,2019,Automatique,Essence,Volkswagen,Touareg,5,Oui,Excellent,144999,12
133000,2015,Manuelle,Essence,Jeep,Compass,5,Non,Très bon,154999,8
58000,2012,Manuelle,Essence,Chevrolet,Spark,5,Non,Très bon,114999,6
145000,2013,Manuelle,Essence,Volkswagen,Passat,5,Non,Très bon,164999,6
490000,2018,Automatique,Essence,Land Rover,Range Rover,5,Non,Excellent,134999,12
350000,2021,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,134999,8
425000,2023,Automatique,Essence,Audi,Q5,5,Oui,Excellent,42499,8
154000,2017,Automatique,Essence,Mini,Cooper,5,Oui,Excellent,104999,7
125000,2015,Manuelle,Essence,Ford,C-Max,5,Non,Excellent,224999,6
620000,2019,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Excellent,87499,12
470000,2021,Automatique,Essence,Audi,Q3,5,Oui,Excellent,42499,8
155000,2017,Manuelle,Essence,Ford,Focus,5,Non,Très bon,224999,6
75000,2001,Manuelle,Essence,Mercedes-Benz,220,5,Non,Bon,194999,9
390000,2022,Automatique,Essence,Audi,Q3,5,Oui,Excellent,82499,8
50000,1992,Manuelle,diesel,Mercedes-Benz,190,5,Non,Bon,500000,10
125000,2017,Automatique,Essence,Toyota,Yaris,5,Non,Excellent,77499,9
339000,2022,Automatique,Essence,Hyundai,Tucson,5,Oui,Excellent,32499,6
189000,2013,Automatique,Essence,Audi,Q3,5,Non,Excellent,174999,8
370000,2022,Automatique,Essence,Audi,Q3,5,Oui,Excellent,52499,8
380000,2021,Automatique,Essence,Audi,A3,5,Oui,Excellent,144999,8
685000,2023,Automatique,Essence,Audi,Q8,5,Oui,Excellent,104999,12
243000,2020,Automatique,Essence,Kia,Sportage,5,Oui,Excellent,92499,8
37000,2001,Manuelle,Essence,Hyundai,Accent,5,Oui,Très bon,144999,7
730000,2019,Automatique,Essence,Land Rover,Range Rover,5,Oui,Excellent,154999,18
77000,2008,Manuelle,Essence,Honda,Civic,5,Non,Bon,174999,10
175000,2018,Manuelle,Essence,Jeep,Renegade,5,Oui,Excellent,97499,6
580000,2024,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Très bon,17499,8
15000,1996,Manuelle,Essence,Toyota,Tercel,5,Non,Endommagé,324999,7
95000,2007,Manuelle,Essence,Nissan,Pathfinder,5,Oui,Excellent,194999,10
100000,2012,Automatique,Essence,Honda,CR-V,5,Non,Excellent,194999,9
370000,2023,Automatique,Essence,Audi,A4,5,Oui,Excellent,82499,8
260000,2016,Automatique,Essence,Land Rover,Range Rover Evoque,5,Non,Excellent,114999,8
223000,2016,Automatique,Essence,Jaguar,XE,5,Non,Très bon,124999,8
95000,2010,Manuelle,Essence,Audi,A4,5,Oui,Excellent,124999,8
145000,2017,Manuelle,Essence,Nissan,Juke,5,Non,Excellent,87499,6
275000,2020,Automatique,Essence,Audi,A4,5,Non,Excellent,164999,8
178000,2015,Manuelle,Essence,Volkswagen,Tiguan,5,Non,Excellent,114999,8
219000,2016,Automatique,Essence,Audi,A6,5,Non,Très bon,154999,11
40000,2008,Manuelle,Essence,Chevrolet,Aveo,5,Non,Très bon,104999,5
380000,2021,Automatique,Essence,Audi,A5,5,Oui,Très bon,104999,8
53000,2003,Manuelle,Essence,Kia,Sorento,5,Non,Bon,52499,10
58000,2004,Manuelle,Essence,Audi,A4,5,Oui,Bon,22499,10
270000,2015,Automatique,Essence,Land Rover,Range Rover Sport,5,Oui,Très bon,164999,8
70000,2015,Manuelle,Essence,Ford,Ka,3,Non,Excellent,104999,7
540000,2021,Automatique,Essence,Jeep,Wrangler,5,Non,Excellent,72499,9
32000,1991,Manuelle,Essence,Mercedes-Benz,250,5,Non,Très bon,424999,10
325000,2022,Automatique,Essence,Hyundai,Accent,5,Oui,Excellent,52499,9
182000,2016,Automatique,Essence,Hyundai,Santa Fe,5,Non,Excellent,194999,8
57000,2007,Manuelle,Essence,Kia,Rio,5,Non,Excellent,324999,6
449999,2023,Automatique,Essence,Volkswagen,Touareg,5,Oui,Excellent,52499,12
216000,2017,Automatique,Essence,Ford,Ranger,5,Oui,Très bon,22499,9
71000,1992,Manuelle,diesel,Mercedes-Benz,190,5,Non,Excellent,324999,8
295000,2019,Automatique,Essence,Volkswagen,Arteon,5,Non,Excellent,134999,8
74000,2013,Manuelle,Essence,Ford,Fiesta,5,Non,Très bon,184999,6
43000,2006,Manuelle,Essence,Chevrolet,Optra,5,Non,Très bon,274999,9
60000,2005,Manuelle,Essence,Toyota,Corolla,5,Non,Très bon,500000,8
280000,2019,Automatique,Essence,Jaguar,XF,5,Non,Excellent,164999,8
175000,2022,Automatique,Essence,Fiat,500,3,Oui,Très bon,7499,6
205000,2019,Automatique,Essence,Toyota,C-HR,5,Oui,Excellent,92499,10
198000,2015,Manuelle,Essence,Volkswagen,Tiguan,5,Non,Très bon,274999,8
120000,2018,Manuelle,Essence,Hyundai,Accent,5,Non,Excellent,144999,6
175000,2015,Automatique,Essence,Volkswagen,Touareg,5,Non,Très bon,224999,12
125000,2010,Manuelle,Essence,Volkswagen,Passat,5,Non,Excellent,274999,8
265000,2021,Automatique,Essence,Toyota,Corolla Cross,5,Oui,Excellent,22499,10
260000,2022,Automatique,Essence,Kia,Sportage,5,Oui,Excellent,77499,6
435000,2019,Automatique,Essence,Audi,Q3,5,Non,Très bon,124999,8
430000,2021,Automatique,Essence,Audi,A3,5,Oui,Très bon,144999,8
420000,2023,Automatique,Essence,Lexus,ES,5,Oui,Excellent,37499,14
470200,2021,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Très bon,114999,10
355000,2023,Automatique,Essence,Kia,K5,5,Oui,Excellent,17499,11
110000,2012,Manuelle,Essence,Jeep,Compass,5,Non,Très bon,184999,9
254000,2014,Automatique,Essence,Mercedes-Benz,220,5,Oui,Excellent,184999,8
240000,2020,Automatique,Essence,Hyundai,Tucson,5,Non,Bon,144999,6
680000,2020,Automatique,Essence,Land Rover,Range Rover Sport,5,Oui,Excellent,72499,12
200000,2012,Automatique,Essence,Porsche,Panamera,5,Oui,Excellent,424999,12
354000,2021,Automatique,Essence,Volvo,XC60,5,Non,Bon,194999,8
85000,2009,Automatique,Essence,Audi,Q5,5,Non,Très bon,32499,11
555000,2024,Automatique,Essence,Audi,A6,5,Oui,Neuf,2499,8
299000,2022,Automatique,Essence,Kia,K5,5,Non,Bon,97499,11
105000,2016,Manuelle,Essence,Ford,Fiesta,3,Oui,Excellent,194999,6
219000,2015,Automatique,Essence,BMW,X3,5,Non,Très bon,154999,8
220000,2011,Automatique,Essence,Toyota,FJ,5,Non,Excellent,194999,23
125000,2013,Manuelle,Essence,Volkswagen,Passat,5,Non,Excellent,324999,8
78000,2009,Manuelle,Essence,Ford,Fiesta,5,Non,Très bon,194999,6
26000,1986,Manuelle,Essence,Volkswagen,Jetta,5,Non,Bon,27499,6
360000,2019,Automatique,Essence,Land Rover,Range Rover Evoque,5,Non,Excellent,154999,8
135000,2021,Manuelle,Essence,Ford,Fiesta,5,Non,Excellent,77499,6
240000,2011,Automatique,Essence,Toyota,Land Cruiser,5,Non,Excellent,184999,12
350000,2019,Automatique,Essence,Volkswagen,Tiguan,5,Non,Excellent,184999,15
175000,2013,Automatique,Essence,Audi,A5,5,Non,Excellent,194999,8
60000,2003,Manuelle,Essence,Toyota,Corolla,5,Non,Très bon,374999,8
183000,2021,Automatique,Essence,Nissan,Juke,5,Oui,Très bon,97499,6
235000,2014,Automatique,Essence,Maserati,Ghibli,5,Oui,Excellent,82499,12
38000,1996,Manuelle,Essence,Ford,Escort,5,Non,Bon,72499,7
240000,2011,Automatique,Essence,Toyota,Land Cruiser,5,Non,Excellent,184999,12
395000,2017,Automatique,Essence,Land Rover,Range Rover Velar,5,Non,Excellent,104999,12
110000,2016,Manuelle,Essence,Ford,Fiesta,5,Oui,Excellent,114999,6
325000,2014,Automatique,Essence,Land Rover,Range Rover,5,Non,Excellent,224999,12
287000,2016,Automatique,Essence,Volkswagen,Tiguan,5,Non,Excellent,224999,8
117500,2016,Manuelle,Essence,Ford,Fiesta,5,Oui,Excellent,224999,6
265000,2018,Automatique,Essence,Land Rover,Range Rover Evoque,5,Oui,Neuf,114999,8
430000,2016,Automatique,Essence,Porsche,Cayenne,5,Non,Très bon,97499,12
320000,2019,Automatique,Essence,Ford,Mustang,3,Oui,Excellent,92499,13
420000,2021,Automatique,Essence,Land Rover,Range Rover Evoque,5,Non,Excellent,134999,8
38000,2009,Manuelle,Essence,Volkswagen,Gol,5,Non,Bon,144999,6
397000,2018,Automatique,Essence,Maserati,Levante,5,Oui,Excellent,104999,12
230000,2021,Automatique,Essence,Kia,Sportage,5,Oui,Excellent,67499,8
58000,2011,Automatique,Essence,Volvo,XC90,5,Non,Très bon,164999,16
680000,2019,Automatique,Essence,BMW,X5,5,Oui,Excellent,37499,12
333000,2020,Automatique,Essence,Volvo,XC60,5,Non,Bon,184999,8
35000,1995,Manuelle,Essence,Honda,Civic,5,Non,Bon,224999,9
150000,2015,Automatique,Essence,Volkswagen,Touareg,5,Non,Très bon,164999,11
300000,2023,Automatique,Essence,Jeep,Compass,5,Oui,Excellent,32499,8
185000,2017,Automatique,Essence,Jeep,Grand Cherokee,5,Non,Excellent,144999,12
195000,2020,Automatique,Essence,Toyota,Corolla,5,Oui,Très bon,92499,8
295000,2016,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Excellent,174999,12
143000,2016,Manuelle,Essence,Ford,Focus,5,Non,Excellent,144999,6
375000,2020,Automatique,Essence,Volkswagen,Touareg,5,Non,Excellent,104999,10
143000,2016,Manuelle,Essence,Ford,Focus,5,Non,Très bon,144999,6
670000,2019,Automatique,Essence,Porsche,Cayenne,5,Oui,Neuf,97499,16
178000,2022,Automatique,Essence,Hyundai,Accent,5,Oui,Excellent,82499,6
34000,1996,Manuelle,Essence,Peugeot,405,5,Non,Bon,274999,7
670000,2007,Manuelle,Essence,Toyota,Corolla,5,Oui,Très bon,184999,8
99000,2016,Manuelle,Essence,Ford,Fiesta,5,Oui,Neuf,124999,6
182000,2014,Automatique,Essence,Audi,A3,5,Non,Très bon,194999,6
200000,2021,Manuelle,Essence,Ford,Transit,3,Oui,Très bon,134999,8
320000,2020,Automatique,Essence,Audi,A4,5,Oui,Excellent,104999,8
35000,1992,Manuelle,Essence,Peugeot,405,5,Non,Très bon,274999,7
179000,2014,Automatique,Essence,Audi,A3,5,Non,Très bon,224999,6
125000,2016,Automatique,Essence,Volkswagen,Passat,5,Non,Correct,104999,15
43000,2003,Manuelle,Essence,Honda,CR-V,5,Oui,Très bon,47499,11
275000,2016,Automatique,Essence,Audi,A4,5,Non,Excellent,87499,8
267000,2021,Automatique,Essence,Kia,K5,5,Non,Bon,114999,11
88000,2016,Manuelle,Essence,Fiat,500,5,Non,Excellent,124999,5
95000,2010,Automatique,Essence,Hyundai,Santa Fe,5,Non,Bon,500000,9
290000,2017,Automatique,Essence,Audi,A5,5,Oui,Excellent,82499,8
580000,2022,Automatique,Essence,Jeep,Wrangler,5,Oui,Excellent,42499,16
430000,2021,Automatique,Essence,Land Rover,Range Rover Evoque,5,Oui,Excellent,42499,8
115000,2010,Automatique,Essence,Porsche,Cayenne,5,Oui,Excellent,194999,12
138000,2020,Manuelle,Essence,Ford,Fiesta,5,Oui,Excellent,77499,6
68000,2009,Manuelle,Essence,Ford,Ka,3,Oui,Très bon,82499,7
225000,2020,Manuelle,Essence,Jeep,Compass,5,Oui,Excellent,37499,6
178000,2014,Manuelle,Essence,Audi,Q5,5,Oui,Excellent,224999,8
138000,2020,Manuelle,Essence,Ford,Fiesta,5,Oui,Excellent,77499,6
87000,2010,Manuelle,Essence,Ford,Focus,5,Non,Très bon,184999,7
143000,2020,Automatique,Essence,Fiat,500,3,Oui,Excellent,27499,7
198000,2023,Automatique,Essence,Hyundai,Accent,5,Oui,Excellent,42499,6
125000,2014,Manuelle,Essence,Ford,Focus,5,Non,Excellent,224999,6
260000,2018,Manuelle,Essence,Jeep,Wrangler,5,Oui,Bon,72499,11
127000,2020,Manuelle,Essence,Toyota,Yaris,5,Non,Excellent,32499,6
330000,2017,Automatique,Essence,Mercedes-Benz,220,3,Oui,Excellent,134999,8
78000,2007,Manuelle,Essence,Hyundai,Santa Fe,5,Non,Excellent,224999,8
360000,2016,Automatique,Essence,Maserati,Levante,5,Oui,Excellent,87499,12
720000,2022,Automatique,Essence,Audi,Q3,5,Non,Neuf,22499,11
354000,2021,Automatique,Essence,Volvo,XC60,5,Non,Excellent,174999,8
95000,2010,Manuelle,Essence,Toyota,Corolla,5,Non,Très bon,124999,6
310000,2020,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,164999,8
290000,2017,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,114999,8
44000,1994,Manuelle,Essence,Mercedes-Benz,220,5,Non,Bon,97499,9
270000,2012,Automatique,Essence,Porsche,Cayenne,5,Non,Très bon,184999,12
83000,2010,Manuelle,Essence,Toyota,Corolla,5,Non,Très bon,374999,5
63000,2013,Manuelle,Essence,Chevrolet,Spark,5,Non,Très bon,104999,6
95000,2007,Manuelle,Essence,Volkswagen,Passat,5,Non,Excellent,224999,8
115000,2008,Manuelle,Essence,Mercedes-Benz,220,5,Non,Bon,224999,9
178000,2022,Automatique,Essence,Hyundai,Accent,5,Oui,Excellent,37499,6
170000,2016,Manuelle,Essence,Volkswagen,Tiguan,5,Oui,Très bon,224999,8
400000,2021,Automatique,Essence,Audi,Q5,5,Oui,Excellent,134999,8
35000,1990,Manuelle,Essence,Peugeot,405,5,Non,Très bon,42499,7
415000,2017,Automatique,Essence,Audi,Q5,3,Oui,Excellent,164999,8
218000,2021,Manuelle,Essence,Jeep,Compass,5,Oui,Excellent,62499,6
90000,2007,Manuelle,Essence,Volkswagen,Jetta,5,Non,Excellent,324999,8
305000,2021,Automatique,Essence,Audi,A3,5,Oui,Excellent,104999,8
369000,2019,Automatique,Essence,BMW,X4,5,Oui,Excellent,104999,8
105000,2017,Manuelle,Essence,Ford,Fiesta,5,Non,Excellent,124999,6
220000,2017,Automatique,Essence,Volkswagen,Touareg,5,Oui,Excellent,144999,9
137000,2020,Manuelle,Essence,Toyota,Yaris,5,Oui,Excellent,27499,6
330000,2021,Automatique,Essence,Audi,Q5,5,Non,Excellent,114999,8
265000,2017,Automatique,Essence,Audi,A5,5,Non,Excellent,184999,8
200000,2018,Automatique,Essence,Volkswagen,Touareg,5,Non,Excellent,224999,12
52000,2003,Manuelle,Essence,Toyota,Corolla,5,Non,Excellent,2499,8
260000,2020,Automatique,Essence,Audi,A4,5,Oui,Excellent,134999,8
232000,2016,Manuelle,Essence,Volkswagen,Tiguan,5,Oui,Excellent,184999,8
258000,2014,Automatique,Essence,Mercedes-Benz,220,5,Non,Excellent,194999,9
50000,2009,Manuelle,Essence,Hyundai,Accent,5,Oui,Très bon,174999,6
75000,2008,Automatique,Essence,Mazda,CX-9,5,Non,Très bon,224999,21
110000,2011,Manuelle,Essence,Ford,Transit,5,Non,Excellent,27499,6
55000,2005,Manuelle,Essence,Kia,Sorento,5,Non,Très bon,7499,10
180000,2016,Automatique,Essence,Volkswagen,Touareg,5,Oui,Excellent,134999,12
74000,2012,Manuelle,Essence,Toyota,Yaris,5,Non,Excellent,224999,6
100000,2017,Manuelle,Essence,Ford,Fiesta,5,Non,Neuf,124999,6
103000,2017,Automatique,Essence,Fiat,500,5,Oui,Très bon,72499,6
47000,2004,Manuelle,Essence,Toyota,Corolla,5,Non,Bon,97499,8
55000,2008,Manuelle,Essence,Honda,HR-V,3,Non,Bon,7499,6
69000,2012,Manuelle,Essence,Ford,Fiesta,5,Non,Bon,184999,7
339000,2017,Automatique,Essence,Land Rover,Range Rover Sport,5,Oui,Excellent,184999,12
149000,2017,Manuelle,Essence,Ford,Focus,5,Oui,Excellent,154999,6
139000,2018,Automatique,Essence,Volkswagen,Jetta,5,Non,Très bon,194999,8
255000,2018,Automatique,Essence,Audi,A3,5,Oui,Excellent,67499,8
430000,2017,Automatique,Essence,Maserati,Levante,5,Oui,Excellent,174999,11
320000,2017,Automatique,Essence,Land Rover,Range Rover,5,Oui,Excellent,224999,12
78000,2006,Manuelle,Essence,Toyota,Corolla,5,Non,Excellent,274999,8
415000,2017,Automatique,Essence,Audi,Q5,5,Oui,Excellent,184999,8
160000,2013,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Très bon,274999,11
460000,2020,Automatique,Essence,Land Rover,Range Rover Velar,5,Oui,Excellent,87499,4
310000,2020,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Très bon,104999,8
153000,2021,Automatique,Essence,Fiat,500,3,Oui,Excellent,37499,6
140000,2007,Automatique,Essence,Mercedes-Benz,220,5,Oui,Très bon,124999,9
90000,2009,Manuelle,Essence,Ford,Focus,5,Non,Très bon,154999,7
105000,2008,Manuelle,Essence,Volkswagen,Passat,5,Non,Excellent,274999,8
58000,2009,Manuelle,Essence,Hyundai,Accent,5,Non,Très bon,174999,8
107000,2016,Manuelle,Essence,Fiat,500,3,Non,Très bon,92499,7
120000,2013,Manuelle,Essence,Ford,Focus,5,Non,Excellent,164999,6
102000,2013,Manuelle,Essence,Mini,CountryMan,5,Non,Excellent,124999,9
250000,2017,Automatique,Essence,Audi,A3,5,Oui,Excellent,114999,7
139000,2018,Automatique,Essence,Volkswagen,Jetta,5,Non,Très bon,194999,8
400000,2021,Automatique,Essence,Audi,A4,5,Oui,Excellent,97499,8
3500000,1989,Manuelle,Essence,Peugeot,405,5,Non,Très bon,324999,7
380000,2021,Automatique,Electrique,Tesla,Model 3,5,Oui,Excellent,52499,4
250000,2016,Automatique,Essence,Audi,Q3,5,Non,Excellent,224999,8
180000,2018,Manuelle,Essence,Volkswagen,Passat,5,Oui,Excellent,17499,8
87000,1996,Manuelle,Essence,Land Rover,Defender,3,Non,Bon,194999,10
80000,2012,Manuelle,Essence,Suzuki,Grand Vitara,3,Non,Excellent,164999,9
1550000,2022,Automatique,Essence,BMW,X6,5,Oui,Excellent,7499,41
43000,2007,Manuelle,Essence,Chevrolet,Aveo,5,Non,Bon,27499,9
265000,2022,Automatique,Essence,Hyundai,Tucson,5,Non,Très bon,7499,6
104000,2016,Manuelle,Essence,Ford,Fiesta,5,Non,Très bon,144999,6
163000,2017,Automatique,Essence,Volkswagen,Jetta,5,Non,Bon,224999,8
185000,2020,Automatique,Essence,Toyota,C-HR,5,Non,Excellent,97499,7
66000,2002,Manuelle,Essence,Mercedes-Benz,220,5,Non,Très bon,27499,9
225000,2018,Manuelle,Essence,Hyundai,Tucson,5,Non,Très bon,124999,7
300000,2017,Automatique,Essence,Audi,A3,5,Non,Excellent,174999,8
490000,2021,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,97499,8
45000,1997,Manuelle,Essence,Mercedes-Benz,220,5,Non,Très bon,12499,6
690000,2022,Automatique,Essence,Audi,A6,5,Oui,Excellent,87499,8
655000,2018,Automatique,Essence,Porsche,Cayenne,5,Oui,Excellent,77499,17
390000,2018,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,134999,8
108000,2015,Manuelle,Essence,Ford,Fiesta,5,Non,Excellent,154999,6
230000,1997,Automatique,Essence,Jaguar,X-Type,5,Oui,Bon,134999,23
142000,2015,Automatique,Essence,Jeep,Grand Cherokee,5,Non,Excellent,174999,12
360000,2017,Automatique,Essence,Land Rover,Range Rover Velar,5,Oui,Excellent,184999,12
248000,2015,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Très bon,194999,12
150000,2010,Automatique,Essence,Audi,A5,5,Non,Excellent,104999,17
275000,2021,Automatique,Essence,Jeep,Cherokee,5,Oui,Neuf,97499,8
195000,2014,Automatique,Essence,Maserati,Ghibli,5,Non,Très bon,154999,12
83000,2007,Manuelle,Essence,Volkswagen,Passat,5,Non,Très bon,274999,8
475000,2023,Automatique,Essence,Land Rover,Range Rover Evoque,5,Oui,Excellent,67499,8
105000,2015,Manuelle,Essence,Kia,Rio,5,Non,Excellent,134999,6
334000,2020,Automatique,Essence,Volvo,XC60,5,Non,Bon,154999,8
113000,2011,Manuelle,Essence,BMW,X1,5,Non,Excellent,224999,8
340000,2018,Automatique,Essence,Volkswagen,Tiguan,5,Non,Excellent,194999,8
220000,2018,Automatique,Essence,Audi,Q3,5,Non,Très bon,12499,8
55000,2008,Manuelle,Essence,Kia,Sorento,5,Non,Bon,27499,10
296000,2021,Automatique,Essence,Hyundai,Tucson,5,Oui,Excellent,82499,6
150000,2010,Automatique,Essence,Audi,A5,5,Non,Excellent,104999,17
193000,2022,Automatique,Essence,Nissan,Juke,5,Oui,Neuf,62499,6
197000,2019,Automatique,Essence,Toyota,C-HR,5,Oui,Très bon,52499,10
380000,2017,Automatique,Essence,Mercedes-Benz,220,5,Non,Très bon,124999,8
56000,2004,Automatique,Essence,Hyundai,Santa Fe,5,Non,Correct,374999,8
200000,2011,Automatique,Essence,Toyota,Land Cruiser,3,Oui,Excellent,500000,12
198000,2014,Automatique,Essence,Maserati,Ghibli,5,Non,Très bon,174999,12
128000,2012,Automatique,Essence,Mercedes-Benz,220,3,Non,Excellent,194999,8
145000,2019,Manuelle,Essence,Ford,Ecosport,5,Non,Excellent,124999,6
260000,2018,Automatique,Essence,Land Rover,Range Rover Evoque,5,Oui,Bon,104999,8
320000,2021,Automatique,Essence,Volkswagen,Tiguan,5,Oui,Excellent,77499,8
120000,2014,Automatique,Essence,Volvo,XC60,5,Non,Excellent,224999,8
490000,2021,Automatique,Essence,Volkswagen,Tiguan,5,Non,Excellent,124999,8
72000,2012,Manuelle,Essence,Suzuki,Grand Vitara,3,Non,Excellent,164999,9
85000,2005,Automatique,Essence,Mercedes-Benz,280,5,Non,Très bon,224999,13
260000,2017,Automatique,Essence,Land Rover,Range Rover,5,Non,Excellent,17499,8
245000,2021,Automatique,Essence,Mini,Cooper,3,Oui,Excellent,72499,11
110000,2011,Manuelle,Essence,Kia,Sportage,5,Non,Très bon,27499,8
69996,2005,Automatique,Essence,Volkswagen,Passat,5,Non,Très bon,274999,8
108000,2018,Automatique,Essence,Fiat,500,3,Non,Bon,92499,7
183000,2015,Automatique,Essence,Audi,A6,5,Non,Très bon,164999,12
39000,2006,Automatique,Essence,Nissan,Murano,5,Non,Correct,174999,20
320000,2014,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Excellent,114999,12
147000,2015,Manuelle,Essence,Volkswagen,Passat,5,Non,Excellent,224999,8
125000,2016,Automatique,Essence,Hyundai,Accent,5,Non,Excellent,224999,6
240000,2015,Automatique,Essence,Mercedes-Benz,220,5,Non,Neuf,224999,9
215000,2020,Automatique,Essence,Fiat,500,3,Non,Excellent,52499,8
225000,2022,Automatique,Essence,Kia,Seltos,5,Non,Excellent,82499,7
175000,2016,Automatique,Essence,Audi,A3,5,Non,Très bon,82499,6
108000,2014,Manuelle,Essence,Ford,C-Max,5,Non,Excellent,124999,6
175000,2018,Automatique,Essence,Jeep,Grand Cherokee,5,Non,Excellent,274999,12
315000,2022,Automatique,Essence,Hyundai,Tucson,5,Oui,Bon,184999,6
